@relation credit6000_126
@attribute b0 real
@attribute b1 real
@attribute b2 real
@attribute b3 real
@attribute b4 real
@attribute b5 real
@attribute b6 real
@attribute b7 real
@attribute b8 real
@attribute b9 real
@attribute b10 real
@attribute b11 real
@attribute b12 real
@attribute b13 real
@attribute b14 real
@attribute b15 real
@attribute b16 real
@attribute b17 real
@attribute b18 real
@attribute b19 real
@attribute b20 real
@attribute b21 real
@attribute b22 real
@attribute b23 real
@attribute b24 real
@attribute b25 real
@attribute b26 real
@attribute b27 real
@attribute b28 real
@attribute b29 real
@attribute b30 real
@attribute b31 real
@attribute b32 real
@attribute b33 real
@attribute b34 real
@attribute b35 real
@attribute b36 real
@attribute b37 real
@attribute b38 real
@attribute b39 real
@attribute b40 real
@attribute b41 real
@attribute b42 real
@attribute b43 real
@attribute b44 real
@attribute b45 real
@attribute b46 real
@attribute b47 real
@attribute b48 real
@attribute b49 real
@attribute b50 real
@attribute b51 real
@attribute b52 real
@attribute b53 real
@attribute b54 real
@attribute b55 real
@attribute b56 real
@attribute b57 real
@attribute b58 real
@attribute b59 real
@attribute b60 real
@attribute b61 real
@attribute b62 real
@attribute b63 real
@attribute b64 real
@attribute c {2,1}
@data
8.4652,1.1122,300.58,1.2911,4.5644,4.5468,4.6151,0.0,4.5539,0.0,0.0,3.333,0.0,4.8828,0.0,7.0479,1.0,1.0,0.0,9.0139,0.0,1.0,0.9375,0.4842,0.23322,3.5015,45.999,47.613,46.668,46.697,-0.0591,0.0,0.0,1.6142,0.0,1.0391,0.37848,2.827,3.32,0.0,0.0,0.0,1.3819,0.0,0.0,6.5416,1.3868,1.4607,0.0,0.0,0.0,0.0,0.0,5.0,5.6516,0.0,5.5337,1.9013,0.0,0.0,2.0,0.0,2.1566,7.07,1.7508,1
8.4656,0.17832,0.0,2.0143,4.9272,4.8068,4.6052,0.0,4.6052,0.0,0.0,31.333,5.1851,3.4095,4.6052,6.7012,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.487,46.745,33.937,39.048,-11.723,0.0,0.0,27.912,1.2989,0.37207,0.22816,0.382,1.34,0.0,1.0,0.0,0.006,1.0,0.0,6.1088,0.8996,0.9472,0.0,0.0,0.0,3.4012,0.0,5.0,4.8497,0.0,5.5265,1.2681,4.6052,0.0,0.0,0.0,2.0721,6.311,1.4195,1
8.4667,0.0,960.58,1.0,4.5713,4.5272,4.7005,0.0,4.6052,0.0,0.0,8.333,4.8918,0.0,2.6406,7.3867,1.0,1.0,0.0,8.7303,0.0,1.0,6.6008,3.6676,0.0,4.3902,42.218,46.852,45.139,43.853,0.0,2.6927,0.0,9.5747,1.0097,2.0184,1.5145,6.704,39.41,1.4568,1.0,0.0,3.378,1.0,11.875,6.63,1.515,1.5934,0.0,0.0,0.0,2.3026,0.0,5.0,4.9906,0.0,5.5052,1.3713,0.0,0.0,2.0,0.0,2.1619,7.2432,1.4234,2
8.4669,0.67007,220.06,1.0,4.654,4.6135,5.3706,0.0,4.6052,0.0,0.0,8.333,5.4727,5.1438,4.6052,7.082,1.0,0.0,0.0,5.4997,0.0,1.0,0.0,0.0,0.0,0.0,21.116,45.029,43.073,43.912,-1.749,0.0,0.0,28.884,1.5947,1.0597,1.018,0.241,2.43,1.1261,0.0,0.0,0.0662,1.0,20.0,6.5989,1.4686,1.5443,0.0,0.0,0.0,3.912,0.0,5.0,5.1176,0.0,5.5019,1.4675,0.0,0.0,1.0,0.0,2.1376,6.9232,1.6423,2
8.4669,1.7522,0.0,1.9844,5.116,4.8929,5.2983,0.0,0.0,0.0,0.0,66.667,3.0732,3.8853,1.7574,6.7402,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.774,50.0,27.023,34.359,-19.561,0.0,35.714,0.0,0.46481,1.1467,0.45187,3.148,6.37,0.0,0.0,0.0,0.8861,1.0,20.0,6.5891,1.4542,1.5292,0.0,0.0,0.0,2.9957,0.0,5.0,5.8602,0.0,5.5018,2.0815,2.3026,0.0,0.0,0.0,2.0369,5.905,1.756,2
8.4672,0.25149,153.83,1.3069,4.6895,5.0456,4.6672,0.0,4.7875,0.0,-93.063,0.0,3.3276,3.9348,2.7982,7.0811,1.0,0.0,0.0,3.0201,0.0,1.0,0.0,0.0,0.0,0.0,43.703,38.755,42.488,29.152,0.0,20.0,0.0,32.255,0.58837,0.47031,0.72941,-0.963,0.93,0.0,1.0,0.0,0.11526,1.0,0.0,6.3793,1.0718,1.2394,0.0,0.0,0.0,2.3026,0.0,5.5,6.6375,0.0,6.6115,2.6997,0.0,0.0,1.0,0.0,1.9625,5.5222,2.7302,2
8.4672,2.4177,1164.6,1.0,6.2887,5.9433,6.2407,0.0,6.2188,0.0,0.0,200.0,6.0364,6.8224,3.8047,7.6133,1.0,1.0,0.0,1.4377,0.0,0.0,1.4338,0.8195,0.08745,1.5758,8.2674,7.5096,7.0639,8.6326,-5.3407,0.0,45.602,0.0,2.1405,2.7363,2.8304,-3.5534,48.65,1.3449,0.0,-1.6217,0.0,1.0,19.185,6.6686,1.3574,1.6554,0.0,0.0,0.0,5.2983,1.0,5.8,6.7795,0.0,6.9508,2.7829,0.0,0.0,2.0,0.0,0.38549,3.5928,3.3916,2
8.4673,1.1387,31.99,1.6728,4.6085,4.6068,4.6052,0.0,4.6151,0.0,0.0,0.333,0.0,0.0,0.0,6.8916,1.0,0.0,0.0,7.7851,0.0,1.0,0.0,0.0,0.0,0.0,46.565,46.711,46.473,46.635,-0.3245,0.0,0.0,0.8,0.0,0.15565,0.78008,0.779,1.2,0.0,1.0,0.0,0.37105,0.0,0.0,6.628,1.512,1.5894,0.0,0.0,0.0,0.0,0.0,5.0,5.5906,0.0,5.4951,1.8497,0.0,0.0,1.0,0.0,2.1396,6.8733,1.5194,2
8.4674,2.2074,0.0,2.6849,4.6151,4.6347,4.6052,0.0,4.6151,0.0,-4.0,0.0,0.0,0.0,0.0,6.7012,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.574,46.694,46.709,46.71,-0.0027,0.0,0.0,0.3049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.9776,0.49313,0.82924,0.0,-1.0,1.0,0.0,0.0,8.0,8.1027,0.0,8.0841,3.7445,0.0,0.0,1.0,0.0,2.1312,6.7528,5.6947,2
8.4682,0.36029,900.02,1.0,4.5713,4.346,4.6052,0.0,4.5951,0.0,0.0,39.0,6.1338,4.4312,2.6961,7.9443,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.608,46.675,46.635,46.634,0.0,0.0025,0.0,2.1959,2.1827,1.8794,2.8772,-24.957,670.87,3.1983,1.0,-10.0,0.0,1.0,19.151,6.6391,1.3898,1.6056,0.0,0.0,0.0,4.2485,0.0,5.5,5.7062,0.0,6.6056,1.8668,2.3026,0.0,1.0,0.0,2.2051,8.2084,2.4631,2
8.4702,0.0,2000.0,4.0857,5.8538,5.1606,5.1395,0.0,6.7742,0.0,0.0,200.0,0.0,0.0,0.0,8.4961,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.959,5.3285,11.187,11.187,0.0,11.187,50.0,0.0,0.0,3.002,3.4408,-79.281,1000.0,2.2798,1.0,-10.0,0.0,0.0,20.0,6.5293,1.2453,1.4357,0.0,0.0,0.0,0.0,0.0,5.5,6.7232,0.0,6.5922,2.78,2.3026,0.0,0.0,0.0,0.82699,3.6598,2.281,2
8.4704,1.5756,25.54,1.0939,4.5985,4.4088,4.6052,0.0,4.6052,0.0,0.0,34.333,0.0,0.0,0.0,6.9355,1.0,0.0,0.0,8.5614,0.0,1.0,0.0,0.0,0.0,0.0,46.716,46.788,47.093,50.0,-2.9068,0.0,0.0,26.521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.7137,1.7158,1.726,0.0,0.0,0.0,0.0,0.0,4.8,3.3326,0.0,3.3453,0.5,4.7875,2.3026,1.0,0.0,2.1912,7.6208,1.0,2
8.4705,0.64242,0.0,2.5736,4.7005,4.7155,4.7005,0.0,4.7005,0.0,-3.333,0.0,0.0,0.0,0.0,7.0254,1.0,0.0,0.0,4.1561,0.0,1.0,0.0,0.0,0.0,0.0,42.382,42.877,42.88,41.685,0.0,2.3548,0.0,3.189,0.0,0.0,1.1026,-5.9206,30.78,1.1447,1.0,-2.5823,0.0,0.0,8.7797,6.4069,1.1434,1.2699,0.0,0.0,0.0,0.0,0.0,5.3,6.3586,0.0,6.2691,2.4761,0.0,0.0,2.0,0.0,2.1052,6.5032,2.2942,1
8.4708,3.2584,1491.8,5.5678,6.9078,6.9078,6.9078,0.0,6.9078,0.0,0.0,200.0,7.4048,8.1228,3.8872,7.4277,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8017,0.6043,0.7307,-0.6806,0.0,50.0,0.0,4.5811,4.069,4.0914,-3.784,596.9,1.0517,0.0,-1.3062,0.0,1.0,19.656,3.0,0.0,0.0,0.0,0.0,0.0,5.9661,0.0,8.0,9.334,0.0,9.0152,4.4779,0.0,0.0,1.0,0.0,0.0,1.1187,9.8826,2
8.4711,1.7888,0.0,2.7009,4.6282,4.6492,4.6052,0.0,5.3327,0.0,-4.333,0.0,0.0,0.0,0.0,6.7412,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.748,22.896,46.596,46.366,0.0,0.4495,0.0,27.104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.8476,0.57733,0.72548,0.0,0.0,0.0,0.0,0.0,6.0,7.1628,0.0,7.1109,3.1139,0.0,0.0,0.0,0.0,2.1267,6.7131,3.4493,2
8.4725,0.24077,242.67,1.0,4.6052,4.5884,4.6052,0.0,4.6052,0.0,0.0,3.333,3.9034,4.4451,2.6652,7.2197,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.816,46.438,46.58,45.51,0.0,2.1772,0.0,5.4001,0.01723,0.19958,1.0886,-3.591,4.37,1.1887,1.0,-1.6824,0.0,1.0,0.0,6.6103,1.6504,1.5532,0.0,0.0,0.0,4.0943,0.0,4.5,2.9957,1.0,2.9957,0.5,3.912,0.0,2.0,0.0,2.145,7.0391,1.0,2
8.4742,0.7431,0.0,1.6985,4.6883,4.7607,4.6052,0.0,4.6151,0.0,-16.333,0.0,4.8044,0.0,3.3923,6.9063,1.0,0.0,0.0,8.5153,0.0,1.0,0.0,0.0,0.0,0.0,46.895,46.734,43.445,40.415,0.0,5.6631,0.0,10.882,0.91507,0.84176,0.59759,-1.932,6.79,0.0,1.0,-0.7201,0.0,1.0,0.0,6.6345,1.1529,1.5887,0.0,0.0,0.0,2.3026,0.0,6.6,7.4457,0.0,7.5014,3.2938,0.0,0.0,1.0,0.0,2.0893,6.4679,4.2039,2
8.4742,1.1168,57.9,1.0,4.6052,4.5799,4.6052,0.0,4.6052,0.0,0.0,5.0,4.2521,3.4956,2.1731,7.1992,1.0,0.0,0.0,1.5818,0.0,1.0,0.0,0.0,0.0,0.0,46.895,46.882,46.896,46.367,0.0,1.0852,0.0,1.7207,0.38044,0.93187,1.3548,-5.924,28.69,1.3762,1.0,-2.9709,0.0,1.0,9.4073,6.6243,1.5064,1.5726,0.0,0.0,0.0,2.9957,0.0,5.0,5.2882,0.0,5.3497,1.6013,0.0,0.0,2.0,0.0,2.1474,7.0179,1.438,1
8.4743,3.3054,0.0,2.3208,4.8953,4.8611,5.0106,0.0,5.0106,0.0,0.0,9.0,0.0,2.6181,0.0,6.7803,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.934,31.29,35.059,36.746,-3.4962,0.0,0.0,15.85,0.0,0.37581,0.1859,0.376,0.07,0.0,1.0,0.0,0.1345,0.0,0.0,6.6429,0.7673,1.6019,0.0,0.0,0.0,0.0,0.0,8.0,8.5723,0.0,8.5583,3.9859,0.0,0.0,2.0,0.0,2.0504,6.0429,7.2226,2
8.4758,0.40879,308.36,1.1873,4.5326,4.5182,4.6052,0.0,4.4886,0.0,0.0,2.667,0.0,6.3513,0.0,7.0225,1.0,0.0,0.0,9.321,0.0,1.0,0.0,0.0,0.0,0.0,46.975,46.737,46.748,46.769,-0.042,0.0,0.0,0.4984,0.0,1.4223,0.76322,4.147,14.28,1.0209,0.0,0.0,2.0547,0.0,6.441,6.6889,1.6068,1.6746,0.0,0.0,0.0,0.0,0.0,5.0,5.4034,0.0,5.3108,1.6944,2.9957,0.0,1.0,0.0,2.1643,7.2195,1.98,2
8.4759,1.6726,1002.0,1.1929,4.1997,4.1667,4.1589,0.0,4.9127,0.0,0.0,4.333,0.0,0.0,0.0,7.9609,1.0,1.0,0.0,8.6511,0.0,1.0,0.0,10.031,0.0,4.5734,50.0,34.61,50.0,50.0,0.0,4.1096,0.0,15.39,0.0,0.0,2.3374,-23.426,93.23,2.6335,1.0,-10.0,0.0,0.0,19.565,6.5599,1.4124,1.4719,0.0,0.0,0.0,0.0,0.0,5.0,5.1789,0.0,5.3088,1.515,0.0,2.3026,2.0,0.0,2.2394,8.6468,1.3374,1
8.4764,0.72532,0.0,5.5678,6.9078,6.9078,6.9078,0.0,4.6052,0.0,0.0,200.0,6.0469,6.319,2.992,6.6416,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.746,1.6188,2.7991,-6.9132,0.0,41.746,0.0,4.4779,2.4481,2.9844,-14.565,723.76,0.0,0.0,-2.8535,0.0,1.0,19.912,3.0,0.0,0.0,0.0,0.0,0.0,4.382,0.0,8.0,8.9253,0.0,8.0709,4.5539,0.0,0.0,1.0,0.0,1.4469,1.3335,6.9391,2
8.4768,0.0,1542.7,1.6625,4.5918,4.4128,5.2781,0.0,0.0,0.0,0.0,32.333,0.0,0.0,0.0,8.0332,1.0,1.0,0.0,9.0425,0.0,1.0,2.532,10.039,0.0,4.5689,23.501,50.0,45.784,42.115,0.0,9.1246,0.0,26.499,0.0,0.92902,2.3428,-19.558,109.55,2.2376,1.0,-9.429,0.0,0.0,14.39,6.6631,1.74,1.6305,0.0,0.0,0.0,0.0,0.0,4.5,2.9957,1.0,2.9957,0.5,3.6889,2.3026,2.0,0.0,2.1903,7.5619,1.0,2
8.4775,3.2085,2000.0,1.0,5.1648,5.3189,4.8283,0.0,5.0106,0.0,-58.333,0.0,6.7088,7.3324,3.9815,7.8477,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.442,22.595,19.421,12.829,0.0,11.537,0.0,31.213,2.6881,3.3082,3.2291,6.342,69.87,2.0662,0.0,0.0,5.2111,1.0,8.5873,6.7665,1.0337,1.807,0.0,0.0,0.0,5.193,0.0,8.0,7.9466,0.0,8.1872,3.5451,2.9957,0.0,1.0,0.0,1.7743,5.225,6.1323,2
8.4779,3.3527,2000.0,2.3209,4.6052,3.9782,5.7038,0.0,0.0,0.0,0.0,93.157,3.8918,8.4779,0.01904,7.8252,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.025,0.0,15.025,14.063,0.0,15.025,0.0,15.025,0.0639,3.9443,3.9668,-48.358,978.79,3.9407,0.0,0.0,10.297,1.0,20.0,5.994,0.36455,0.8341,0.0,0.0,0.0,2.3026,0.0,8.0,8.7646,0.0,8.7311,4.0811,0.0,0.0,2.0,0.0,1.2528,3.9144,8.8686,2
8.4789,0.0,0.0,2.6818,4.625,4.6396,4.6151,0.0,4.625,0.0,-3.0,0.0,0.0,0.0,0.0,6.7617,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.644,46.794,46.787,46.768,0.0,0.0366,0.0,0.2828,0.0,0.0,0.59529,-1.168,1.2,0.0,1.0,-0.5564,0.0,0.0,0.0,6.0188,0.77566,0.85431,0.0,0.0,0.0,0.0,0.0,5.3,6.306,0.0,6.1902,2.428,0.0,0.0,1.0,0.0,2.1297,6.776,2.2067,2
8.4797,1.2845,0.0,1.3326,4.6151,4.6168,4.6151,0.0,4.6151,0.0,-0.333,0.0,0.0,0.0,0.0,6.8848,0.0,0.0,95.406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.682,46.744,46.764,46.803,-0.0779,0.0,0.0,0.3674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.6448,1.3978,1.5964,0.0,0.0,0.0,0.0,0.0,5.5,6.541,0.0,6.5282,2.6101,0.0,0.0,0.0,0.0,2.1366,6.8932,2.6173,2
8.4818,1.3614,0.0,2.1336,4.9151,4.6315,4.6151,0.0,4.654,0.0,0.0,67.333,0.0,0.0,0.0,6.8037,1.0,0.0,0.0,3.2394,0.0,1.0,0.0,0.0,0.0,0.0,46.785,45.3,34.859,46.774,-15.141,0.0,0.0,26.475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.6394,1.2743,1.5843,0.0,0.0,0.0,0.0,0.0,6.0,7.0887,0.0,7.068,3.0432,3.912,0.0,1.0,0.0,2.1322,6.8388,3.4208,1
8.4821,0.50454,0.0,1.5519,4.6883,4.4868,0.0,0.0,5.3279,0.0,0.0,39.667,0.0,0.0,0.0,6.8525,1.0,0.0,0.0,7.5068,0.0,1.0,0.0,0.0,0.0,0.0,50.0,22.95,44.164,50.0,-5.8364,0.0,0.0,27.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.6447,1.5374,1.5923,0.0,0.0,0.0,0.0,0.0,5.0,4.351,0.0,5.15,0.93656,3.4012,2.3026,1.0,0.0,2.1724,7.4439,1.0267,2
8.4821,2.0942,0.0,1.461,4.92,4.8546,4.6151,0.0,5.2983,0.0,0.0,17.333,4.9658,0.0,4.6052,6.8252,1.0,0.0,0.0,4.3371,0.0,1.0,0.0,0.0,0.0,0.0,46.798,23.761,34.929,37.599,-5.7271,0.0,0.0,23.037,1.063,0.97339,0.90899,0.1278,0.84,0.0,1.0,-0.0034,0.0,1.0,0.0,6.7353,1.6832,1.7433,0.0,0.0,0.0,2.9957,0.0,5.0,3.8239,0.0,5.1496,0.65003,4.2485,0.0,2.0,0.0,2.053,6.2132,1.0,2
8.4833,0.31875,0.0,1.8641,4.6852,4.6634,4.6151,0.0,4.7875,0.0,0.0,4.667,3.5389,3.2558,4.5556,6.8184,1.0,1.0,0.0,1.5747,0.0,1.0,0.0,0.0681,0.03145,3.0308,46.857,39.666,44.001,45.375,-2.8114,0.0,0.0,7.2901,0.71063,0.41467,0.32865,0.171,0.05,0.0,1.0,0.0,0.0694,1.0,0.0,6.1358,0.9242,0.95602,0.0,0.0,0.0,2.9957,0.0,5.0,5.0435,0.0,5.1144,1.411,0.0,0.0,2.0,0.0,2.1223,6.7607,1.2132,2
8.4837,0.95982,297.47,1.0,4.809,4.7245,4.9502,0.0,4.8414,0.0,0.0,19.873,3.1527,5.0323,2.088,7.2012,1.0,0.0,0.0,6.2615,0.0,1.0,0.0,0.0,0.0,0.0,33.243,36.364,37.76,39.579,-3.9892,0.0,0.0,12.664,0.48177,0.55828,0.93557,-1.655,3.25,1.0266,0.0,-0.80847,0.0,1.0,0.0,6.4686,1.2892,1.3332,0.0,0.0,0.0,4.0943,0.0,5.0,4.9622,0.0,5.1056,1.3502,0.0,0.0,2.0,0.0,2.1021,6.5656,1.3858,2
8.484,0.0,417.06,1.0,4.2293,4.3737,0.0,0.0,4.654,0.0,-21.333,0.0,2.1983,2.7318,0.54406,7.3477,1.0,1.0,0.0,6.5016,0.0,1.0,0.0,1.7805,0.0,4.2479,50.0,45.328,50.0,50.0,0.0,3.1812,0.0,4.6725,0.18144,0.82405,0.93412,-3.6024,11.47,1.2253,1.0,-1.6126,0.0,0.0,5.8103,6.4558,1.2988,1.3158,0.0,0.0,0.0,3.4012,0.0,4.9,2.9957,1.0,4.1509,0.5,3.4012,2.3026,2.0,0.0,2.1991,7.9116,1.0,1
8.484,1.7682,0.0,3.7282,5.8091,5.5221,0.0,0.0,5.9915,0.0,0.0,166.33,0.0,2.0794,0.0,6.2256,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,11.889,14.671,20.538,-17.578,0.0,41.535,0.0,0.0,0.05355,0.53958,-0.922,0.82,0.0,1.0,-0.3161,0.0,0.0,0.0,6.6391,1.274,1.5804,0.0,0.0,0.0,2.3026,0.0,6.0,6.9601,0.0,7.0589,2.9211,3.4012,2.3026,0.0,0.0,1.5573,4.4466,3.1944,1
8.4844,2.5097,1713.8,3.2387,6.163,5.9927,6.8494,0.0,5.9678,0.0,0.0,148.77,7.5355,7.1522,4.1983,7.4512,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.1291,10.906,7.3043,7.7604,-1.1203,0.0,0.0,31.795,3.7561,3.7614,3.6087,15.765,303.57,1.8632,0.0,0.0,1.7565,1.0,19.836,6.6783,1.59,1.6431,0.0,0.0,0.0,5.5984,0.0,5.0,6.4308,0.0,5.0846,2.5962,0.0,0.0,0.0,0.0,0.0,3.3068,1.9418,2
8.4855,0.61781,0.0,1.8986,4.9995,5.0095,4.6151,0.0,5.4806,0.0,-3.0,0.0,0.0,2.8279,0.0,6.8848,1.0,0.0,0.0,3.5165,0.0,1.0,0.0,0.0,0.0,0.0,46.959,19.794,32.241,31.996,0.0,0.4858,0.0,27.165,0.0,0.53468,0.0837,-1.098,0.48,0.0,1.0,-0.3588,0.0,0.0,0.0,6.7037,1.2545,1.6834,0.0,0.0,0.0,3.4012,0.0,6.5,7.4021,0.0,7.4123,3.2666,0.0,0.0,1.0,0.0,1.9816,5.6956,4.0022,2
8.4857,2.8243,0.0,1.9978,4.6052,4.6052,4.6052,0.0,4.6052,0.0,0.0,0.0,0.0,0.0,0.0,6.8115,1.0,0.0,98.405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.452,47.709,47.764,48.226,-0.92357,0.0,0.0,1.5102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.578,1.0273,1.4841,0.0,0.0,0.0,0.0,0.0,7.0,7.6884,0.0,7.6754,3.4715,0.0,0.0,1.0,0.0,2.1401,6.9406,4.6428,2
8.4861,1.2253,235.23,1.0,4.6184,4.8966,4.6151,0.0,4.625,0.0,-65.0,0.0,6.1943,0.0,4.6052,7.0186,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.99,46.702,46.825,35.019,0.0,19.0,0.0,31.797,2.2203,1.3052,0.95232,2.247,8.48,0.0,1.0,0.0,1.41,1.0,4.851,6.7286,1.4414,1.7248,0.0,0.0,0.0,4.8675,0.0,5.8,6.1747,0.0,6.8596,2.2283,4.0943,0.0,1.0,0.0,2.0353,6.3046,2.8095,1
8.4862,0.0,0.0,2.2301,4.9151,4.6331,4.6151,0.0,5.3279,0.0,0.0,67.0,0.0,0.0,0.0,6.8232,1.0,0.0,0.0,8.5194,0.0,1.0,0.0,0.0,0.0,0.0,46.995,23.147,35.205,47.073,-14.795,0.0,0.0,26.856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.634,1.521,1.5689,0.0,0.0,0.0,0.0,0.0,5.0,5.179,0.0,5.0276,1.5152,3.6889,0.0,1.0,0.0,2.1317,6.8481,1.0892,2
8.4864,2.0937,0.0,2.148,4.9175,4.6315,5.2983,0.0,4.654,0.0,0.0,68.0,0.0,0.0,0.0,6.8369,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.241,45.464,34.64,46.447,-15.36,0.0,0.0,26.759,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.6704,1.434,1.6268,0.0,0.0,0.0,0.0,0.0,5.5,6.6501,0.0,6.4797,2.7115,2.3026,0.0,1.0,0.0,2.1322,6.7855,2.6114,2
8.4868,0.0,0.0,2.0422,4.6444,4.5985,4.625,0.0,4.654,0.0,0.0,9.333,0.0,0.0,0.0,7.2461,1.0,1.0,98.504,0.0,0.0,1.0,0.0,5.1015,0.0,4.6052,46.552,45.524,45.955,46.086,-0.2757,0.0,0.0,1.1533,0.0,0.0,1.6295,-10.104,90.7,1.5864,1.0,-5.2817,0.0,0.0,20.0,6.6134,1.49,1.536,0.0,0.0,0.0,0.0,0.0,5.0,5.1772,0.0,5.0086,1.5138,2.9957,0.0,1.0,0.0,2.142,6.9679,1.2136,2
8.4873,0.16026,67.52,1.0,4.6282,4.6102,4.625,0.0,4.625,0.0,0.0,3.667,4.5579,0.0,3.4246,7.0518,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.574,46.757,46.629,46.71,-0.1645,0.0,0.0,0.3231,0.66045,0.651,0.41267,-1.732,3.98,0.0,1.0,-0.8524,0.0,1.0,0.0,6.7039,0.85853,1.6808,0.0,0.0,0.0,3.4012,0.0,8.0,8.4278,0.0,8.4441,3.8945,0.0,0.0,1.0,0.0,2.1386,7.0022,6.7943,2
8.488,1.5916,122.58,1.5188,4.7449,4.6929,4.7005,0.0,4.8283,0.0,0.0,11.667,0.0,3.2865,0.0,7.1494,1.0,0.0,0.0,3.3142,0.0,1.0,0.0,0.0,0.0,0.0,43.147,38.037,41.147,42.097,-2.0062,0.0,0.0,8.2767,0.0,0.97364,0.92415,-3.132,6.53,1.0514,1.0,-1.468,0.0,0.0,0.0,6.5458,0.9284,1.4338,0.0,0.0,0.0,0.0,0.0,7.5,7.8951,0.0,7.88,3.6052,0.0,0.0,1.0,0.0,2.1127,6.6419,5.1473,2
8.4885,0.0,0.0,1.2578,4.625,4.565,4.625,0.0,4.625,0.0,0.0,11.867,0.0,2.336,0.0,6.9141,0.0,0.0,0.0,0.65753,0.0,1.0,0.0,0.0,0.0,0.0,46.635,46.748,46.703,49.56,-3.2966,0.0,0.0,3.3651,0.0,0.1398,0.20914,-0.139,0.02,0.0,1.0,-0.08369,0.0,0.0,0.0,6.6141,1.2425,1.5343,0.0,0.0,0.0,2.3026,0.0,6.0,7.0545,0.0,7.0399,3.0107,0.0,0.0,1.0,0.0,2.1516,7.0994,3.3809,1
8.4888,1.1867,0.0,5.5678,6.9078,6.9078,6.9078,0.0,0.0,0.0,0.0,200.0,6.834,7.4653,3.9738,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,50.0,0.9564,1.6621,-2.3693,0.0,49.92,0.0,4.2002,3.7116,3.4198,19.999,285.36,0.0,0.0,-0.2032,0.0,1.0,19.794,6.3125,0.68925,1.1345,0.0,0.0,0.0,5.3936,0.0,8.0,8.7959,0.0,8.052,4.4259,0.0,0.0,2.0,0.0,0.0,1.0329,7.0047,2
8.489,1.0668,0.0,3.7332,5.4525,5.3391,5.2983,0.0,5.2983,0.0,0.0,50.0,0.0,0.0,0.0,6.3438,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.306,23.897,20.491,23.986,-7.943,0.0,35.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.6509,1.2892,1.5912,0.0,0.0,0.0,0.0,0.0,6.0,7.1401,0.0,7.0378,3.0922,4.0943,0.0,1.0,0.0,1.7564,4.7691,3.3769,2
